,car_name,model_year,manufacturer,fuel_type,transmission,engine_cc,kms_driven,price_pkr
4340,Juke,2018.0,Nissan,Petrol,Automatic,1500.0,135000.0,3200000.0
4341,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,84500.0,2400000.0
4342,Dayz Highway Star,2017.0,Nissan,Petrol,Automatic,660.0,64588.0,3140000.0
4343,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,148000.0,2250000.0
4344,Sunny,1985.0,Nissan,Petrol,Manual,1000.0,242000.0,590000.0
4345,Dayz,2016.0,Nissan,Petrol,Automatic,660.0,72000.0,2800000.0
4346,Patrol,1992.0,Nissan,Petrol,Automatic,3000.0,200000.0,1650000.0
4347,Note,2017.0,Nissan,Hybrid,Automatic,1200.0,81700.0,4550000.0
4348,Dayz Highway Star,2016.0,Nissan,Petrol,Automatic,660.0,85000.0,2550000.0
4349,Note,2017.0,Nissan,Hybrid,Automatic,1198.0,75000.0,4700000.0
4350,Dayz Highway Star,2013.0,Nissan,Petrol,Automatic,660.0,80000.0,2300000.0
4351,Clipper,2013.0,Nissan,Petrol,Automatic,660.0,150000.0,1400000.0
4352,Sunny,1991.0,Nissan,Petrol,Manual,1600.0,100000.0,400000.0
4353,Dayz,2015.0,Nissan,Petrol,Automatic,1300.0,90000.0,2000000.0
4354,Sunny,1999.0,Nissan,Petrol,Automatic,1600.0,123456.0,875000.0
4355,Note,2019.0,Nissan,Hybrid,Automatic,1198.0,39000.0,4600000.0
4356,Sunny,2009.0,Nissan,Petrol,Automatic,1600.0,55000.0,2100000.0
4357,Clipper,2009.0,Nissan,Petrol,Automatic,660.0,95000.0,1250000.0
4358,Juke,2010.0,Nissan,Petrol,Automatic,1500.0,110000.0,2550000.0
4359,Dayz,2016.0,Nissan,Petrol,Automatic,660.0,46059.0,2200000.0
4360,Dayz Highway Star,2017.0,Nissan,Petrol,Automatic,660.0,61863.0,2950000.0
4361,Dayz Highway Star,2019.0,Nissan,Hybrid,Automatic,660.0,17000.0,3980000.0
4362,Wingroad,2006.0,Nissan,Petrol,Automatic,1500.0,124000.0,1990000.0
4363,Dayz,2019.0,Nissan,Petrol,Automatic,660.0,37000.0,3600000.0
4364,Clipper,2009.0,Nissan,Petrol,Automatic,660.0,91000.0,1200000.0
4365,Dayz Highway Star,2013.0,Nissan,Petrol,Automatic,660.0,90000.0,2050000.0
4366,Moco,2012.0,Nissan,Petrol,Automatic,660.0,85000.0,1750000.0
4367,Dayz,2015.0,Nissan,Petrol,Automatic,659.0,84500.0,2200000.0
4368,Moco,2014.0,Nissan,Petrol,Automatic,660.0,64000.0,2150000.0
4369,Clipper,2010.0,Nissan,Petrol,Automatic,660.0,150000.0,1050000.0
4370,Dayz,2013.0,Nissan,Petrol,Automatic,660.0,75000.0,2000000.0
4371,Sunny,1988.0,Nissan,Petrol,Manual,1000.0,10080.0,440000.0
4372,Clipper,2011.0,Nissan,Petrol,Automatic,660.0,80000.0,1100000.0
4373,Dayz,2020.0,Nissan,Petrol,Automatic,660.0,50000.0,3300000.0
4374,Sunny,1988.0,Nissan,Petrol,Manual,1000.0,267000.0,450000.0
4375,Dayz Highway Star,2013.0,Nissan,Petrol,Automatic,660.0,145000.0,2000000.0
4376,Sunny,1992.0,Nissan,Petrol,Manual,1500.0,85000.0,450000.0
4377,AD Van,2005.0,Nissan,Petrol,Manual,1200.0,100000.0,1150000.0
4378,AD Van,2006.0,Nissan,Petrol,Automatic,1300.0,100000.0,1300000.0
4379,Sunny,1986.0,Nissan,Petrol,Manual,1000.0,270785.0,250000.0
4380,Note,2019.0,Nissan,Hybrid,Automatic,1198.0,67000.0,5050000.0
4381,Note,2017.0,Nissan,Hybrid,Automatic,1200.0,26500.0,5000000.0
4382,Sunny,2005.0,Nissan,Petrol,Manual,1300.0,66666.0,949000.0
4383,Moco,2015.0,Nissan,Petrol,Automatic,660.0,62000.0,2150000.0
4384,Clipper,2017.0,Nissan,Petrol,Automatic,660.0,143000.0,2250000.0
4385,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,113000.0,1990000.0
4386,Dayz,2015.0,Nissan,Petrol,Automatic,660.0,65000.0,2250000.0
4387,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,96965.0,2000000.0
4388,Dayz,2018.0,Nissan,Petrol,Automatic,660.0,66000.0,2600000.0
4389,Clipper,2014.0,Nissan,Petrol,Automatic,660.0,195000.0,1600000.0
4390,Sunny,1991.0,Nissan,Petrol,Manual,1600.0,99999.0,580000.0
4391,Sunny,1987.0,Nissan,Petrol,Manual,1000.0,98900.0,520000.0
4392,Dayz,2017.0,Nissan,Petrol,Automatic,660.0,48000.0,2550000.0
4393,Clipper,2016.0,Nissan,Petrol,Automatic,660.0,125000.0,1950000.0
4394,Sunny,1997.0,Nissan,Petrol,Manual,1400.0,100000.0,700000.0
4395,Note,2019.0,Nissan,Petrol,Automatic,1198.0,22000.0,6200000.0
4396,Sunny,2000.0,Nissan,Petrol,Automatic,1600.0,135000.0,820000.0
4397,Patrol,2013.0,Nissan,Petrol,Automatic,5700.0,70000.0,29000000.0
4398,Sunny,1997.0,Nissan,Petrol,Manual,1400.0,50000.0,650000.0
4399,Clipper,2018.0,Nissan,Petrol,Automatic,660.0,125000.0,2380000.0
4400,Clipper,2008.0,Nissan,Petrol,Automatic,660.0,90000.0,1200000.0
4401,Dayz,2015.0,Nissan,Petrol,Automatic,660.0,143000.0,2400000.0
4402,Sunny,1998.0,Nissan,Petrol,Manual,1600.0,195000.0,525000.0
4403,Dayz,2018.0,Nissan,Petrol,Automatic,660.0,48000.0,2790000.0
4404,Sunny,1999.0,Nissan,Petrol,Manual,1300.0,420000.0,560000.0
4405,Sunny,1990.0,Nissan,Petrol,Manual,1000.0,100.0,360000.0
4406,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,78000.0,2450000.0
4407,AD Van,2006.0,Nissan,Petrol,Automatic,1300.0,123456.0,1525000.0
4408,Dayz,2018.0,Nissan,Petrol,Automatic,660.0,23000.0,3050000.0
4409,Wingroad,2007.0,Nissan,Petrol,Automatic,1500.0,122000.0,2000000.0
4410,Dayz,2014.0,Nissan,Petrol,Automatic,660.0,90000.0,1975000.0
4411,Note,2018.0,Nissan,Petrol,Automatic,1200.0,48000.0,4900000.0
4412,Clipper,2014.0,Nissan,Petrol,Automatic,660.0,69230.0,1930000.0
4413,Dayz,2019.0,Nissan,Petrol,Automatic,660.0,49000.0,3125000.0
4414,Dayz,2019.0,Nissan,Petrol,Automatic,660.0,14500.0,3500000.0
4415,Sunny,1989.0,Nissan,Petrol,Manual,1000.0,145000.0,300000.0
4416,Note,2019.0,Nissan,Petrol,Automatic,1198.0,1200.0,4800000.0
4417,Sunny,1998.0,Nissan,Petrol,Manual,1600.0,63500.0,620000.0
4418,Juke,2011.0,Nissan,Petrol,Automatic,1500.0,97000.0,2800000.0
4419,Clipper,2013.0,Nissan,Petrol,Manual,600.0,65000.0,1450000.0
4420,Sunny,1998.0,Nissan,Petrol,Manual,1500.0,150000.0,1000000.0
4421,Sunny,1984.0,Nissan,Petrol,Manual,1000.0,300000.0,200000.0
4422,Dayz,2019.0,Nissan,Petrol,Automatic,660.0,9103.0,3400000.0
4423,Dayz,2013.0,Nissan,Petrol,Automatic,660.0,45000.0,1900000.0
4424,Sunny,1987.0,Nissan,Petrol,Manual,1000.0,100000.0,280000.0
4425,Dayz,2018.0,Nissan,Petrol,Automatic,660.0,39800.0,3020000.0
4426,Clipper,2013.0,Nissan,Petrol,Automatic,660.0,97000.0,1480000.0
4427,Dayz Highway Star,2016.0,Nissan,Petrol,Automatic,660.0,65000.0,2750000.0
4428,Dayz Highway Star,2014.0,Nissan,Petrol,Automatic,660.0,105000.0,2150000.0
4429,Note,2007.0,Nissan,Petrol,Automatic,1500.0,76000.0,1750000.0
4430,Moco,2014.0,Nissan,Petrol,Automatic,660.0,119000.0,1950000.0
4431,Moco,2014.0,Nissan,Petrol,Automatic,660.0,10000.0,1740000.0
4432,Juke,2011.0,Nissan,Petrol,Automatic,1500.0,115000.0,2850000.0
4433,Dayz Highway Star,2017.0,Nissan,Petrol,Automatic,660.0,56504.0,2675000.0
4434,Juke,2012.0,Nissan,Petrol,Automatic,1500.0,107500.0,2700000.0
4435,Dayz,2019.0,Nissan,Petrol,Automatic,660.0,24500.0,2875000.0
4436,Note,2016.0,Nissan,Hybrid,Automatic,1200.0,32000.0,3630000.0
4437,Dayz,2013.0,Nissan,Petrol,Automatic,660.0,99000.0,1950000.0
4438,Dayz,2016.0,Nissan,Petrol,Automatic,660.0,35000.0,3400000.0
4439,Clipper,2013.0,Nissan,Petrol,Automatic,660.0,130000.0,1600000.0
4440,Dayz,2016.0,Nissan,Petrol,Automatic,660.0,50000.0,2500000.0
4441,Dayz Highway Star,2013.0,Nissan,Petrol,Automatic,660.0,91000.0,2020000.0
4442,Wingroad,2007.0,Nissan,Petrol,Automatic,1500.0,171000.0,1900000.0
4443,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,2300.0,7200000.0
4444,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,9000.0,7200000.0
4445,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,25.0,7445000.0
4446,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,25.0,6645000.0
4447,2008,2022.0,Peugeot,Petrol,Automatic,1200.0,4350.0,6400000.0
4448,2008,2008.0,Peugeot,Petrol,Automatic,1000.0,5000.0,7400000.0
4449,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,16000.0,7000000.0
4450,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,16800.0,7050000.0
4451,2008,2022.0,Peugeot,Petrol,Automatic,1200.0,8000.0,6700000.0
4452,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,7200.0,7235000.0
4453,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,8000.0,7095000.0
4454,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,7600.0,7300000.0
4455,2008,2023.0,Peugeot,Petrol,Automatic,1199.0,50.0,7580000.0
4456,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,260.0,7400000.0
4457,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,80.0,7450000.0
4458,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,12000.0,7050000.0
4459,2008,2022.0,Peugeot,Petrol,Automatic,1200.0,20000.0,7200000.0
4460,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,15.0,7600000.0
4461,2008,2022.0,Peugeot,Petrol,Automatic,1199.0,8000.0,7140000.0
4462,2008,2023.0,Peugeot,Petrol,Automatic,1200.0,15.0,7525000.0
4463,Pearl,2022.0,Prince,Petrol,Manual,800.0,17000.0,1580000.0
4464,Pearl,2023.0,Prince,Petrol,Manual,796.0,501.0,1790000.0
4465,Pearl,2022.0,Prince,Petrol,Manual,796.0,14000.0,1400000.0
4466,Pearl,2022.0,Prince,Petrol,Manual,796.0,2647.0,1600000.0
4467,Pearl,2022.0,Prince,Petrol,Manual,796.0,11675.0,1575000.0
4468,Pearl,2021.0,Prince,Petrol,Manual,796.0,11500.0,1250000.0
4469,Pearl,2020.0,Prince,Petrol,Manual,796.0,20000.0,1200000.0
4470,Pearl,2021.0,Prince,Petrol,Manual,800.0,24000.0,1300000.0
4471,Pearl,2021.0,Prince,Petrol,Manual,796.0,6500.0,1350000.0
4472,Pearl,2023.0,Prince,Petrol,Manual,800.0,5000.0,1850000.0
4473,Pearl,2021.0,Prince,Petrol,Manual,796.0,40000.0,1500000.0
4474,Pearl,2021.0,Prince,Petrol,Manual,800.0,45000.0,1450000.0
4475,Pearl,2023.0,Prince,Petrol,Manual,796.0,1.0,1850000.0
4476,Pearl,2023.0,Prince,Petrol,Manual,796.0,400.0,1900000.0
4477,Pearl,2022.0,Prince,Petrol,Manual,796.0,7000.0,1600000.0
4478,Pearl,2023.0,Prince,Petrol,Manual,800.0,96.0,1800000.0
4479,Pearl,2020.0,Prince,Petrol,Manual,800.0,33000.0,1450000.0
4480,Pearl,2023.0,Prince,Petrol,Manual,796.0,20.0,1850000.0
4481,Pearl,2020.0,Prince,Petrol,Manual,796.0,25000.0,1300000.0
4482,Pearl,2021.0,Prince,Petrol,Manual,800.0,46662.0,1200000.0
4483,Pearl,2021.0,Prince,Petrol,Manual,800.0,27200.0,1200000.0
4484,Pearl,2021.0,Prince,Petrol,Manual,800.0,20000.0,1500000.0
4485,Pearl,2022.0,Prince,Petrol,Manual,796.0,3000.0,1650000.0
4486,Pearl,2023.0,Prince,Petrol,Manual,796.0,34000.0,1790000.0
4487,Pearl,2023.0,Prince,Petrol,Manual,800.0,500.0,1790000.0
4488,X70,2022.0,Proton,Petrol,Automatic,1500.0,2700.0,8200000.0
4489,Saga,2021.0,Proton,Petrol,Automatic,1300.0,45500.0,2690000.0
4490,Saga,2021.0,Proton,Petrol,Automatic,1300.0,44500.0,3200000.0
4491,X70,2023.0,Proton,Petrol,Automatic,1500.0,1500.0,8800000.0
4492,Saga,2022.0,Proton,Petrol,Automatic,1300.0,26000.0,2920000.0
4493,Saga,2023.0,Proton,Petrol,Automatic,1299.0,12000.0,3500000.0
4494,X70,2022.0,Proton,Petrol,Automatic,1500.0,4400.0,8500000.0
4495,Saga,2021.0,Proton,Petrol,Automatic,1300.0,8500.0,3300000.0
4496,Saga,2023.0,Proton,Petrol,Automatic,1300.0,823.0,3850000.0
4497,Saga,2022.0,Proton,Petrol,Automatic,1299.0,26000.0,2950000.0
4498,X70,2022.0,Proton,Petrol,Automatic,1500.0,7400.0,8200000.0
4499,Saga,2022.0,Proton,Petrol,Automatic,1299.0,4000.0,2975000.0
4500,X70,2022.0,Proton,Petrol,Automatic,1500.0,12000.0,8000000.0
4501,Saga,2022.0,Proton,Petrol,Automatic,1300.0,1800.0,3690000.0
4502,X70,2021.0,Proton,Petrol,Automatic,1500.0,15000.0,7600000.0
4503,X70,2022.0,Proton,Petrol,Automatic,1500.0,7200.0,8200000.0
4504,X70,2022.0,Proton,Petrol,Automatic,1500.0,14000.0,8000000.0
4505,X70,2023.0,Proton,Petrol,Automatic,1500.0,100.0,8600000.0
4506,Saga,2022.0,Proton,Petrol,Automatic,1299.0,8842.0,3200000.0
4507,X70,2022.0,Proton,Petrol,Automatic,1500.0,9600.0,8050000.0
4508,X70,2021.0,Proton,Petrol,Automatic,1500.0,19600.0,7600000.0
4509,X70,2023.0,Proton,Petrol,Automatic,1500.0,245.0,9000000.0
4510,Saga,2022.0,Proton,Petrol,Automatic,1300.0,18000.0,3100000.0
4511,X70,2021.0,Proton,Petrol,Automatic,1500.0,11000.0,7500000.0
4512,Saga,2022.0,Proton,Petrol,Automatic,1299.0,11000.0,3550000.0
4513,Saga,2022.0,Proton,Petrol,Automatic,1299.0,18000.0,3500000.0
4514,Saga,2022.0,Proton,Petrol,Automatic,1299.0,100.0,4000000.0
4515,Saga,2022.0,Proton,Petrol,Automatic,1299.0,6000.0,3500000.0
4516,Saga,2021.0,Proton,Petrol,Automatic,1300.0,42787.0,2950000.0
4517,Pleo,1999.0,Subaru,Petrol,Automatic,660.0,180000.0,880000.0
4518,Pleo,2014.0,Subaru,Petrol,Automatic,660.0,89000.0,2190000.0
4519,Pleo,2016.0,Subaru,Petrol,Automatic,660.0,75000.0,2450000.0
4520,Pleo,2013.0,Subaru,Petrol,Automatic,660.0,167000.0,1800000.0
4521,Pleo,2008.0,Subaru,Petrol,Automatic,660.0,117000.0,1175000.0
4522,Pleo,2002.0,Subaru,Petrol,Manual,660.0,120000.0,795000.0
4523,Swift,2017.0,Suzuki,Petrol,Automatic,1300.0,78000.0,2250000.0
4524,Khyber,1998.0,Suzuki,Petrol,Manual,1000.0,61000.0,425000.0
4525,Wagon R,2007.0,Suzuki,Petrol,Automatic,660.0,106000.0,1460000.0
4526,Margalla,1997.0,Suzuki,Petrol,Manual,1300.0,123.0,550000.0
4527,Khyber,1995.0,Suzuki,Petrol,Manual,1000.0,800000.0,250000.0
4528,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,35.0,725000.0
4529,Alto,2010.0,Suzuki,Petrol,Manual,1000.0,95000.0,930000.0
4530,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,100000.0,620000.0
4531,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,100000.0,685000.0
4532,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,52000.0,1550000.0
4533,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,119000.0,1390000.0
4534,Mehran,2010.0,Suzuki,Petrol,Manual,800.0,100000.0,580000.0
4535,Wagon R,2021.0,Suzuki,Petrol,Manual,1000.0,38000.0,2800000.0
4536,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,80000.0,660000.0
4537,Alto,2002.0,Suzuki,Petrol,Automatic,1000.0,60000.0,950000.0
4538,Mehran,2010.0,Suzuki,Petrol,Manual,800.0,3416.0,770000.0
4539,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,65.0,685000.0
4540,Swift,2023.0,Suzuki,Petrol,Automatic,1242.0,1.0,4990000.0
4541,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,46000.0,1600000.0
4542,Wagon R,2016.0,Suzuki,Petrol,Manual,1000.0,5200.0,1900000.0
4543,Cultus,2021.0,Suzuki,Petrol,Automatic,1000.0,17000.0,3445000.0
4544,Bolan,2010.0,Suzuki,Petrol,Manual,800.0,985253.0,600000.0
4545,Bolan,2015.0,Suzuki,Petrol,Manual,800.0,60000.0,1050000.0
4546,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,6000.0,3000000.0
4547,Cultus,2019.0,Suzuki,Petrol,Automatic,1000.0,26000.0,3000000.0
4548,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,40.0,2900000.0
4549,Alto,2021.0,Suzuki,Petrol,Manual,660.0,21000.0,2350000.0
4550,Alto,2019.0,Suzuki,Petrol,Manual,660.0,19000.0,2100000.0
4551,Alto Lapin,2017.0,Suzuki,Petrol,Automatic,1300.0,83000.0,2170000.0
4552,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,100000.0,650000.0
4553,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,10000.0,2880000.0
4554,Alto,2010.0,Suzuki,Petrol,Manual,1000.0,150000.0,875000.0
4555,Swift,2022.0,Suzuki,Petrol,Automatic,1242.0,14000.0,4600000.0
4556,Swift,2011.0,Suzuki,Petrol,Manual,1300.0,84000.0,1435000.0
4557,Swift,2016.0,Suzuki,Petrol,Manual,1300.0,72000.0,2100000.0
4558,Hustler,2014.0,Suzuki,Petrol,Automatic,660.0,175000.0,2100000.0
4559,Swift,2022.0,Suzuki,Petrol,Automatic,1242.0,2000.0,5000000.0
4560,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,80000.0,980000.0
4561,Mehran,2006.0,Suzuki,Petrol,Manual,800.0,786.0,490000.0
4562,Mehran,2011.0,Suzuki,Petrol,Manual,800.0,100000.0,625000.0
4563,Swift,2019.0,Suzuki,Petrol,Automatic,1300.0,62000.0,3300000.0
4564,Alto,2021.0,Suzuki,Petrol,Manual,660.0,26000.0,2240000.0
4565,Bolan,2012.0,Suzuki,Petrol,Manual,800.0,10000.0,680000.0
4566,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,100000.0,680000.0
4567,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,85000.0,700000.0
4568,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,26000.0,2680000.0
4569,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,38000.0,990000.0
4570,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,120000.0,620000.0
4571,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,21000.0,2670000.0
4572,Margalla,1994.0,Suzuki,Petrol,Manual,1300.0,150000.0,400000.0
4573,Wagon R,2017.0,Suzuki,Petrol,Manual,1000.0,85000.0,1725000.0
4574,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,156000.0,795000.0
4575,Ravi,2015.0,Suzuki,Petrol,Manual,800.0,50000.0,575000.0
4576,Swift,2022.0,Suzuki,Petrol,Manual,1200.0,11000.0,4075000.0
4577,Cultus,2019.0,Suzuki,Petrol,Automatic,1000.0,58000.0,3000000.0
4578,Mehran,2019.0,Suzuki,Petrol,Manual,796.0,51000.0,1250000.0
4579,Cultus,2014.0,Suzuki,Petrol,Manual,1000.0,59000.0,1435000.0
4580,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,65000.0,1345000.0
4581,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,112000.0,950000.0
4582,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,54300.0,1615000.0
4583,Alto,2012.0,Suzuki,Petrol,Manual,1000.0,92000.0,1090000.0
4584,Bolan,2006.0,Suzuki,Petrol,Manual,1000.0,100000.0,510000.0
4585,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,46000.0,1050000.0
4586,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,86000.0,960000.0
4587,Mehran,2012.0,Suzuki,Petrol,Manual,796.0,110000.0,750000.0
4588,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,15000.0,2950000.0
4589,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,790000.0,450000.0
4590,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,11000.0,2925000.0
4591,Cultus,2021.0,Suzuki,Petrol,Manual,1000.0,6900.0,3100000.0
4592,Cultus,2018.0,Suzuki,Petrol,Manual,1000.0,78500.0,2700000.0
4593,Cultus,2020.0,Suzuki,Petrol,Manual,1000.0,32000.0,2995000.0
4594,Every,2018.0,Suzuki,Petrol,Automatic,660.0,100403.0,2575000.0
4595,Cultus,2022.0,Suzuki,Petrol,Automatic,1000.0,5300.0,3725000.0
4596,Alto,2020.0,Suzuki,Petrol,Manual,660.0,38000.0,2300000.0
4597,Alto,2023.0,Suzuki,Petrol,Automatic,660.0,50.0,2975000.0
4598,Alto,2019.0,Suzuki,Petrol,Manual,660.0,51000.0,2150000.0
4599,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,58000.0,750000.0
4600,Alto,2021.0,Suzuki,Petrol,Manual,660.0,51000.0,2175000.0
4601,Mehran,2017.0,Suzuki,Petrol,Manual,796.0,92336.0,950000.0
4602,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,68000.0,750000.0
4603,Alto,2004.0,Suzuki,Petrol,Manual,1000.0,80000.0,575000.0
4604,Cultus,2014.0,Suzuki,Petrol,Manual,1000.0,93000.0,1170000.0
4605,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,98000.0,885000.0
4606,Cultus,2009.0,Suzuki,Petrol,Manual,1000.0,100000.0,975000.0
4607,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,67890.0,975000.0
4608,Wagon R,2016.0,Suzuki,Petrol,Manual,1000.0,76000.0,1720000.0
4609,Cultus,2014.0,Suzuki,Petrol,Manual,1000.0,88500.0,1400000.0
4610,Every,2017.0,Suzuki,Petrol,Automatic,660.0,128677.0,2680000.0
4611,Alto,2008.0,Suzuki,Petrol,Automatic,660.0,104255.0,1350000.0
4612,Cultus,2013.0,Suzuki,Petrol,Manual,1000.0,105000.0,1290000.0
4613,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,91042.0,775000.0
4614,Alto,2012.0,Suzuki,Petrol,Automatic,660.0,128622.0,1850000.0
4615,Alto,2022.0,Suzuki,Petrol,Manual,660.0,7800.0,2475000.0
4616,Alto,2019.0,Suzuki,Petrol,Manual,660.0,43000.0,2055000.0
4617,Mehran,2010.0,Suzuki,Petrol,Manual,800.0,12345.0,625000.0
4618,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,93000.0,1075000.0
4619,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,48225.0,825000.0
4620,Alto,2019.0,Suzuki,Petrol,Automatic,660.0,42187.0,2200000.0
4621,Cultus,2003.0,Suzuki,Petrol,Manual,1000.0,40432.0,550000.0
4622,Ciaz,2017.0,Suzuki,Petrol,Automatic,1400.0,56472.0,3090000.0
4623,Cultus,2021.0,Suzuki,Petrol,Automatic,1000.0,31041.0,3450000.0
4624,Mehran,2005.0,Suzuki,Petrol,Manual,800.0,100000.0,440000.0
4625,Every,2011.0,Suzuki,Petrol,Automatic,660.0,103100.0,1380000.0
4626,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,100000.0,585000.0
4627,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,150000.0,719000.0
4628,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,7000.0,3025000.0
4629,Mehran,2016.0,Suzuki,Petrol,Manual,796.0,30000.0,930000.0
4630,Bolan,2019.0,Suzuki,Petrol,Manual,800.0,31000.0,1220000.0
4631,Wagon R,2016.0,Suzuki,Petrol,Manual,1000.0,71000.0,1900000.0
4632,Mehran,1992.0,Suzuki,Petrol,Manual,800.0,25000.0,250000.0
4633,Cultus,2020.0,Suzuki,Petrol,Automatic,1000.0,17578.0,3350000.0
4634,Alto,2017.0,Suzuki,Petrol,Automatic,660.0,22543.0,2700000.0
4635,Swift,2022.0,Suzuki,Petrol,Automatic,1240.0,2860.0,4800000.0
